Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TCs_W/TC28,Chrome 126.0.0.0,,,22-06-2024 00:12:10,22-06-2024 00:12:10,0.796s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:10,22-06-2024 00:12:10,0.701s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:10,22-06-2024 00:12:10,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC29,Chrome 126.0.0.0,,,22-06-2024 00:12:10,22-06-2024 00:12:11,0.765s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:10,22-06-2024 00:12:11,0.662s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:11,22-06-2024 00:12:11,0.090s,PASSED
,,,,,,,
Test Cases/TCs_W/TC3,Chrome 126.0.0.0,,,22-06-2024 00:12:11,22-06-2024 00:12:12,0.925s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:11,22-06-2024 00:12:12,0.803s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:12,22-06-2024 00:12:12,0.111s,PASSED
,,,,,,,
Test Cases/TCs_W/TC30,Chrome 126.0.0.0,,,22-06-2024 00:12:12,22-06-2024 00:12:13,0.964s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:12,22-06-2024 00:12:13,0.833s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:13,22-06-2024 00:12:13,0.103s,PASSED
,,,,,,,
Test Cases/TCs_W/TC4,Chrome 126.0.0.0,,,22-06-2024 00:12:13,22-06-2024 00:12:14,0.697s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:13,22-06-2024 00:12:14,0.599s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:14,22-06-2024 00:12:14,0.089s,PASSED
,,,,,,,
Test Cases/TCs_W/TC5,Chrome 126.0.0.0,,,22-06-2024 00:12:14,22-06-2024 00:12:15,0.780s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:14,22-06-2024 00:12:15,0.678s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:15,22-06-2024 00:12:15,0.092s,PASSED
,,,,,,,
Test Cases/TCs_W/TC6,Chrome 126.0.0.0,,,22-06-2024 00:12:15,22-06-2024 00:12:15,0.784s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:15,22-06-2024 00:12:15,0.684s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:15,22-06-2024 00:12:15,0.092s,PASSED
,,,,,,,
Test Cases/TCs_W/TC7,Chrome 126.0.0.0,,,22-06-2024 00:12:15,22-06-2024 00:12:16,0.796s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:15,22-06-2024 00:12:16,0.679s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:16,22-06-2024 00:12:16,0.107s,PASSED
,,,,,,,
Test Cases/TCs_W/TC8,Chrome 126.0.0.0,,,22-06-2024 00:12:16,22-06-2024 00:12:17,0.802s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:16,22-06-2024 00:12:17,0.686s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:17,22-06-2024 00:12:17,0.105s,PASSED
,,,,,,,
Test Cases/TCs_W/TC_O,Chrome 126.0.0.0,,,22-06-2024 00:12:17,22-06-2024 00:12:21,4.000s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:17,22-06-2024 00:12:18,0.716s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,22-06-2024 00:12:18,22-06-2024 00:12:21,3.146s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:21,22-06-2024 00:12:21,0.097s,PASSED
,,,,,,,
Test Cases/TCs_W/TC9,Chrome 126.0.0.0,,,22-06-2024 00:12:21,22-06-2024 00:12:22,0.796s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:12:21,22-06-2024 00:12:22,0.680s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:12:22,22-06-2024 00:12:22,0.086s,PASSED
