Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,22-06-2024 11:40:42,22-06-2024 11:40:42,0.599s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,22-06-2024 11:40:42,22-06-2024 11:40:43,0.612s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,22-06-2024 11:40:43,22-06-2024 11:40:44,0.603s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,22-06-2024 11:40:44,22-06-2024 11:40:44,0.614s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,22-06-2024 11:40:44,22-06-2024 11:40:45,0.597s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:40:45,22-06-2024 11:40:45,0.120s,PASSED
,,,,,,,
Test Cases/TCs_W/TC11,Chrome 126.0.0.0,,,22-06-2024 11:40:45,22-06-2024 11:40:46,0.764s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:40:45,22-06-2024 11:40:46,0.672s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:40:46,22-06-2024 11:40:46,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC12,Chrome 126.0.0.0,,,22-06-2024 11:40:46,22-06-2024 11:40:46,0.657s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:40:46,22-06-2024 11:40:46,0.565s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:40:46,22-06-2024 11:40:46,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC13,Chrome 126.0.0.0,,,22-06-2024 11:40:46,22-06-2024 11:40:47,0.654s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:40:46,22-06-2024 11:40:47,0.563s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:40:47,22-06-2024 11:40:47,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC14,Chrome 126.0.0.0,,,22-06-2024 11:40:47,22-06-2024 11:40:48,0.668s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:40:47,22-06-2024 11:40:48,0.578s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:40:48,22-06-2024 11:40:48,0.082s,PASSED
,,,,,,,
Test Cases/TCs_W/TC15,Chrome 126.0.0.0,,,22-06-2024 11:40:48,22-06-2024 11:40:48,0.668s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:40:48,22-06-2024 11:40:48,0.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:40:48,22-06-2024 11:40:48,0.088s,PASSED
