Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendRequest(findTestObject(""New Request""))",Chrome 126.0.0.0,,,22-06-2024 00:08:40,22-06-2024 00:08:40,0.597s,PASSED
,,,,,,,
Test Cases/TCs_W/TC16,Chrome 126.0.0.0,,,22-06-2024 00:08:40,22-06-2024 00:08:41,0.871s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:40,22-06-2024 00:08:41,0.761s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:41,22-06-2024 00:08:41,0.087s,PASSED
,,,,,,,
Test Cases/TCs_W/TC17,Chrome 126.0.0.0,,,22-06-2024 00:08:41,22-06-2024 00:08:42,0.779s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:41,22-06-2024 00:08:42,0.674s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:42,22-06-2024 00:08:42,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC18,Chrome 126.0.0.0,,,22-06-2024 00:08:42,22-06-2024 00:08:43,0.745s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:42,22-06-2024 00:08:42,0.644s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:42,22-06-2024 00:08:43,0.090s,PASSED
,,,,,,,
Test Cases/TCs_W/TC19,Chrome 126.0.0.0,,,22-06-2024 00:08:43,22-06-2024 00:08:43,0.792s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:43,22-06-2024 00:08:43,0.693s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:43,22-06-2024 00:08:43,0.091s,PASSED
,,,,,,,
Test Cases/TCs_W/TC2,Chrome 126.0.0.0,,,22-06-2024 00:08:43,22-06-2024 00:08:44,0.768s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:43,22-06-2024 00:08:44,0.669s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:44,22-06-2024 00:08:44,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC20,Chrome 126.0.0.0,,,22-06-2024 00:08:44,22-06-2024 00:08:45,0.731s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:44,22-06-2024 00:08:45,0.631s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:45,22-06-2024 00:08:45,0.090s,PASSED
,,,,,,,
Test Cases/TCs_W/TC22,Chrome 126.0.0.0,,,22-06-2024 00:08:45,22-06-2024 00:08:46,0.736s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:45,22-06-2024 00:08:45,0.630s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:45,22-06-2024 00:08:46,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC21,Chrome 126.0.0.0,,,22-06-2024 00:08:46,22-06-2024 00:08:46,0.763s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:46,22-06-2024 00:08:46,0.656s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:46,22-06-2024 00:08:46,0.097s,PASSED
,,,,,,,
Test Cases/TCs_W/TC23,Chrome 126.0.0.0,,,22-06-2024 00:08:46,22-06-2024 00:08:47,0.762s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:46,22-06-2024 00:08:47,0.662s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:47,22-06-2024 00:08:47,0.089s,PASSED
,,,,,,,
Test Cases/TCs_W/TC24,Chrome 126.0.0.0,,,22-06-2024 00:08:47,22-06-2024 00:08:48,0.713s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:47,22-06-2024 00:08:48,0.613s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:48,22-06-2024 00:08:48,0.091s,PASSED
,,,,,,,
Test Cases/TCs_W/TC25,Chrome 126.0.0.0,,,22-06-2024 00:08:48,22-06-2024 00:08:49,0.765s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:08:48,22-06-2024 00:08:48,0.657s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:08:48,22-06-2024 00:08:49,0.100s,PASSED
