Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 126.0.0.0,,,22-06-2024 00:39:41,22-06-2024 00:39:42,0.721s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,22-06-2024 00:39:42,22-06-2024 00:39:43,0.691s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,22-06-2024 00:39:43,22-06-2024 00:39:43,0.676s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,22-06-2024 00:39:43,22-06-2024 00:39:44,0.659s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,22-06-2024 00:39:44,22-06-2024 00:39:45,0.671s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,22-06-2024 00:39:45,22-06-2024 00:39:45,0.664s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:39:45,22-06-2024 00:39:46,0.147s,PASSED
,,,,,,,
Test Cases/TCs_W/TC11,Chrome 126.0.0.0,,,22-06-2024 00:39:46,22-06-2024 00:39:47,0.900s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:39:46,22-06-2024 00:39:46,0.790s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:39:46,22-06-2024 00:39:47,0.095s,PASSED
,,,,,,,
Test Cases/TCs_W/TC12,Chrome 126.0.0.0,,,22-06-2024 00:39:47,22-06-2024 00:39:47,0.856s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:39:47,22-06-2024 00:39:47,0.748s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:39:47,22-06-2024 00:39:47,0.097s,PASSED
,,,,,,,
Test Cases/TCs_W/TC13,Chrome 126.0.0.0,,,22-06-2024 00:39:47,22-06-2024 00:39:48,0.769s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:39:47,22-06-2024 00:39:48,0.671s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:39:48,22-06-2024 00:39:48,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC14,Chrome 126.0.0.0,,,22-06-2024 00:39:48,22-06-2024 00:39:49,0.749s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:39:48,22-06-2024 00:39:49,0.652s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:39:49,22-06-2024 00:39:49,0.090s,PASSED
,,,,,,,
Test Cases/TCs_W/TC15,Chrome 126.0.0.0,,,22-06-2024 00:39:49,22-06-2024 00:39:50,0.742s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:39:49,22-06-2024 00:39:50,0.639s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:39:50,22-06-2024 00:39:50,0.093s,PASSED
