Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TCs_W/TC19,Chrome 126.0.0.0,,,22-06-2024 00:40:46,22-06-2024 00:40:46,0.734s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:46,22-06-2024 00:40:46,0.626s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:46,22-06-2024 00:40:46,0.096s,PASSED
,,,,,,,
Test Cases/TCs_W/TC2,Chrome 126.0.0.0,,,22-06-2024 00:40:46,22-06-2024 00:40:47,0.756s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:46,22-06-2024 00:40:47,0.655s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:47,22-06-2024 00:40:47,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC20,Chrome 126.0.0.0,,,22-06-2024 00:40:47,22-06-2024 00:40:48,0.775s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:47,22-06-2024 00:40:48,0.674s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:48,22-06-2024 00:40:48,0.089s,PASSED
,,,,,,,
Test Cases/TCs_W/TC22,Chrome 126.0.0.0,,,22-06-2024 00:40:48,22-06-2024 00:40:49,0.741s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:48,22-06-2024 00:40:48,0.643s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:48,22-06-2024 00:40:49,0.087s,PASSED
,,,,,,,
Test Cases/TCs_W/TC21,Chrome 126.0.0.0,,,22-06-2024 00:40:49,22-06-2024 00:40:49,0.785s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:49,22-06-2024 00:40:49,0.678s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:49,22-06-2024 00:40:49,0.099s,PASSED
,,,,,,,
Test Cases/TCs_W/TC23,Chrome 126.0.0.0,,,22-06-2024 00:40:49,22-06-2024 00:40:50,0.866s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:49,22-06-2024 00:40:50,0.756s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:50,22-06-2024 00:40:50,0.102s,PASSED
,,,,,,,
Test Cases/TCs_W/TC24,Chrome 126.0.0.0,,,22-06-2024 00:40:50,22-06-2024 00:40:51,0.873s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:50,22-06-2024 00:40:51,0.769s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:51,22-06-2024 00:40:51,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC25,Chrome 126.0.0.0,,,22-06-2024 00:40:51,22-06-2024 00:40:52,0.744s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:40:51,22-06-2024 00:40:52,0.649s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:40:52,22-06-2024 00:40:52,0.090s,PASSED
