Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendRequest(findTestObject(""New Request""))",Chrome 126.0.0.0,,,22-06-2024 11:39:12,22-06-2024 11:39:12,0.442s,PASSED
,,,,,,,
Test Cases/TCs_W/TC16,Chrome 126.0.0.0,,,22-06-2024 11:39:12,22-06-2024 11:39:13,0.759s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:12,22-06-2024 11:39:13,0.655s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:13,22-06-2024 11:39:13,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC17,Chrome 126.0.0.0,,,22-06-2024 11:39:13,22-06-2024 11:39:14,0.667s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:13,22-06-2024 11:39:14,0.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:14,22-06-2024 11:39:14,0.084s,PASSED
,,,,,,,
Test Cases/TCs_W/TC18,Chrome 126.0.0.0,,,22-06-2024 11:39:14,22-06-2024 11:39:14,0.681s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:14,22-06-2024 11:39:14,0.586s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:14,22-06-2024 11:39:14,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC19,Chrome 126.0.0.0,,,22-06-2024 11:39:14,22-06-2024 11:39:15,0.662s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:14,22-06-2024 11:39:15,0.573s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:15,22-06-2024 11:39:15,0.083s,PASSED
,,,,,,,
Test Cases/TCs_W/TC2,Chrome 126.0.0.0,,,22-06-2024 11:39:15,22-06-2024 11:39:16,0.679s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:15,22-06-2024 11:39:16,0.589s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:16,22-06-2024 11:39:16,0.084s,PASSED
,,,,,,,
Test Cases/TCs_W/TC20,Chrome 126.0.0.0,,,22-06-2024 11:39:16,22-06-2024 11:39:16,0.679s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:16,22-06-2024 11:39:16,0.587s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:16,22-06-2024 11:39:16,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC22,Chrome 126.0.0.0,,,22-06-2024 11:39:16,22-06-2024 11:39:17,0.723s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:16,22-06-2024 11:39:17,0.629s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:17,22-06-2024 11:39:17,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC21,Chrome 126.0.0.0,,,22-06-2024 11:39:17,22-06-2024 11:39:18,0.699s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:17,22-06-2024 11:39:18,0.605s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:18,22-06-2024 11:39:18,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC23,Chrome 126.0.0.0,,,22-06-2024 11:39:18,22-06-2024 11:39:19,0.703s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:18,22-06-2024 11:39:19,0.610s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:19,22-06-2024 11:39:19,0.084s,PASSED
,,,,,,,
Test Cases/TCs_W/TC24,Chrome 126.0.0.0,,,22-06-2024 11:39:19,22-06-2024 11:39:19,0.657s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:19,22-06-2024 11:39:19,0.566s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:19,22-06-2024 11:39:19,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC25,Chrome 126.0.0.0,,,22-06-2024 11:39:19,22-06-2024 11:39:20,0.671s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:39:19,22-06-2024 11:39:20,0.579s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:39:20,22-06-2024 11:39:20,0.086s,PASSED
