Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:46,22-06-2024 11:28:46,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC16,Chrome 126.0.0.0,,,22-06-2024 11:28:46,22-06-2024 11:28:47,0.664s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:46,22-06-2024 11:28:47,0.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:47,22-06-2024 11:28:47,0.083s,PASSED
,,,,,,,
Test Cases/TCs_W/TC12,Chrome 126.0.0.0,,,22-06-2024 11:28:47,22-06-2024 11:28:48,0.664s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:47,22-06-2024 11:28:48,0.570s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:48,22-06-2024 11:28:48,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC26,Chrome 126.0.0.0,,,22-06-2024 11:28:48,22-06-2024 11:28:48,0.671s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:48,22-06-2024 11:28:48,0.579s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:48,22-06-2024 11:28:48,0.085s,PASSED
